laptoporlonghand,studyornostudy,group,number,wordcount,threegrams,lectureorder,Respiration,RF1,RF2,RSD1,RSD2,RC1,RC2,RIS1,RIS2,RID1,RID2,Bats,BAF1,BAF2,BSD1,BSD2,BC1,BC2,BIS1,BIS2,BID1,BID2,Bread,BRF1,BRF2,BRSD1,BRSD2,BRC1,BRC2,BRIS1,BRIS2,BRID1,BRID2,Vaccines,VF1,VF2,VSD1,VSD2,VC1,VC2,VIS1,VIS2,VID1,VID2,batsknowledge,vaccineknowledge,cyclonesknowledge,breadknowledge,respirationknowledge,describeknowledge,year,GPA,major,SATreading,SATmath,SATwriting,SATtotal,laptopornotebook,lornrecoded,lornrecoded2,differclasses,differclassesrecoded,typing,howlongreview,howlongreviewrecoded,otherthoughts,gender,english,white,black,asian,latino,native,hawaiian,arab,other,otherspecify,RSD1no99,RSD2no99,VF2no99,VC1no99,allfacts,alldetails,allconcepts,allinferences,allapplications,filter_$,score,SATimputed,respirationfacts,respirationdetails,respirationconcepts,respirationinferences,respirationapplications,batsfacts,batsdetails,batsconcepts,batsinferences,batsapplications,breadfacts,breaddetails,breadconcepts,breadinferences,breadapplications,vaccinefacts,vaccinedetails,vaccineconcepts,vaccineinferences,vaccineapplications,allrespiration,allbats,allbread,allvaccines,factsdetailsZ,consinfsappsZ,meanfactsdetails,meanconsinfsapps,scorenoseductivedetails,percentagescore,knowledgeindex,wordcountcentered,threegramscentered,wcmeansplit,threegramsmeansplit,wcmediansplit,threegramsmediansplit,Ztyping,typinginteraction,lornbinary,sumtotalscores,sumtotalfactual,sumtotalconceptual,ZRF1,ZRF2,ZRSD1no99,ZRSD2no99,ZRC1,ZRC2,ZRIS1,ZRIS2,ZRID1,ZRID2,ZBAF1,ZBAF2,ZBSD1,ZBSD2,ZBC1,ZBC2,ZBIS1,ZBIS2,ZBID1,ZBID2,ZBRF1,ZBRF2,ZBRSD1,ZBRSD2,ZBRC1,ZBRC2,ZBRIS1,ZBRIS2,ZBRID1,ZBRID2,ZVF1,ZVF2no99,ZVSD1,ZVSD2,ZVC1no99,ZVC2,ZVIS1,ZVIS2,ZVID1,ZVID2,meanfactualZ,meanconceptualZ,meantotalZ,rawtotal,rawconceptual,rawfactual,Zrawtotal,Zrawconceptual,Zrawfactual,factsindexsum,conceptsindexsum,totalindexsum,Zfactsindexsum,Zconceptsindexsum,Ztotalindexsum
1,1,4,501,23,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.5,.25,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1, ,4,3.79,Business Economics, , , , ,"In a notebook, cause lapptop is heavier than notebook.",2,2,No differences, ,4,I will review it before exams., ,No,1,2, , ,1, , , , , , ,0,0,0,0,0,0,0,.125,.25,0,3,2017,0,0,0,0,0,0,0,0,.5,.5,0,0,0,0,.5,0,0,0,0,0,0,.2,.1,0,-1.10994006549325,-1.40131072081735,0,.125,.09375,.0422535211267606,1,-447,-.079,0,0,0,0,-.803421332118473,-.803421332118473,2,3,0,3,-.439070555074253,-.679948864331729,-.968372728084612,-.442704753464194,-1.12848088254506,-1.06145430433241,-.762882589857173,-.89954116744405,-.788108247916533,-1.09432522811254,-.329361773533354,-1.13989161035389,-.42788708254032,-.298620682349039,-1.29910282771089,-1.82373141758355,-.757886339256061,-.125450047407105,.277499544813204,-1.40333850614205,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,-.876597596169219,-.693753033171324,1.92479258255004,-1.13763979374027,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,-.834670181524778,-.543036460691998,-.626025898536938,-1.00622186443698,-.85056453383169,-1.06594517447013,-.519650173221549,-.751466003595158,-.658739671445715,3,3,0,-1.73415368590376,-1.73002795464332,-1.35093446230114,0,1.75,1.75,-1.34020858084229,-1.67768695252938,-1.70386662285235
1,1,4,503,220,.064220183,1,1,0,.5,0,0,.333333333333333,0,0,0,0,0,1,0,.5,0,0,0,.5,0,1,.25,.5,1,0,0,0,0,.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,1,2,2, ,1,3.79,Chemistry,590,800,630,2020,"Notebook, because I cannot remember everything in class.",2,2,"Yes, if it's science and math courses, I take notes in a notebook because I have to use lots of symbols. In humanities, I take notes on a laptop.", ,5,About an hour or two., , ,1,2, , ,1, , , , , , ,0,0,0,0,.3125,0,.375,.5,.25,0,11.5,2020,.5,0,.5,0,0,.75,0,.5,1,1,0,0,.5,0,0,0,0,0,1,0,.2,.65,.1,.2,-.635578366595291,-.756759311483843,.15625,.375,.359375,.161971830985915,2.25,-250,-.014779817,0,0,0,1,-.0146076605839713,-.0146076605839713,2,11.5,2.5,9,-.439070555074253,.718436535897676,-.968372728084612,-.442704753464194,-.0948303262642907,-1.06145430433241,-.762882589857173,-.89954116744405,-.788108247916533,-1.09432522811254,-.329361773533354,.446255438947053,-.42788708254032,-.298620682349039,-1.29910282771089,-.124699584108277,-.757886339256061,1.11764587689966,.277499544813204,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,.394868130709127,-.58768747749615,-.876597596169219,-.693753033171324,-.514770109286638,-1.13763979374027,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,-.834670181524778,-.543036460691998,-.626025898536938,1.35244874252282,-.85056453383169,-1.06594517447013,-.333116895125903,-.459644106875181,-.40903322217547,11.5,9,2.5,-.916081695073906,-.944579650348468,-.647725979059382,1,4.08333333333333,5.08333333333333,-.879984683824074,-1.09557001538526,-1.11450855259157
1,1,4,504,288,.090909091,1,1,0,0,0,0,.66666666666666,1,.5,0,1,1,1,0,0,0,0,1,.5,1,1,0,.5,1,0,0,0,1,.5,.5,0,0,0,0,1,0,0,0,0,1,0,.5,0,0,0,2,3,3,3,3, ,1,2.5,Undeclared/ Engineering,590,650,600,1840,"in a noteboook, helps me foucs",2,2,i think everyone can benefit from notes ina  notebook, ,6,10 hours, , ,1,1, ,1, , , , , , , ,0,0,0,1,0,.25,1.375,.6875,.5,0,22.5,1840,0,0,2.5,.5,1.5,0,0,1.5,2,.5,0,1,1,0,0,0,0,.5,.25,0,.9,.8,.4,.15,-.509526981291323,.451709436987645,.125,.854166666666667,.640625,.316901408450704,2.75,-182,.011909091,0,1,0,1,.774206010950531,.774206010950531,2,22.5,2,20.5,-.439070555074253,-.679948864331729,-.968372728084612,-.442704753464194,.93882023001648,1.54828672962772,.749011997314316,-.89954116744405,1.2572203002478,1.47086724208675,-.329361773533354,-1.13989161035389,-.42788708254032,-.298620682349039,1.62053033147441,-.124699584108277,1.99576736004096,1.11764587689966,-.885863931519074,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,2.06350328654493,.394868130709127,1.19169960714497,-.876597596169219,-.693753033171324,-.514770109286638,-1.13763979374027,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,1.1870864803908,-.543036460691998,.15830539963003,-1.00622186443698,-.85056453383169,-1.06594517447013,-.353287852043001,.227961518778566,-.00453822955006065,22.5,20.5,2,.142599704823553,.560862932883324,-.788367675707734,1,10.6666666666667,11.6666666666667,-.879984683824074,.546831342985643,.0494736361734656
1,1,4,506,363,.011080332,3,1,0,0,0,0,.333333333333333,1,.5,0,1,.5,1,0,.3333333333333,0,0,.5,.5,.5,1,0,.5,1,0,0,0,0,1,.5,0,.5,1,1,1,0,0,.75,0,1,0,0,0,1,.5,1,2,1,2,2,"I had some slight knowledge as for the learned in school or from ""general culture""",3,3.7,Economics, , , , ,"Notebook, because I have always done it like that and it gives me the feeling I take better notes",2,2,Not really, ,6,3hours, ,I think taking notes by hand allows you to be more concious on what you are writing and thus learning,2,2,1, , , , , , , , ,0,0,0,1,.125,.1875,1.25,.625,1,0,25.5,2017,0,0,2,.5,1,.5,0,1,1.5,.5,0,0,1.5,.5,1.5,0,.75,.5,0,1,.7,.7,.7,.45,-.46988557278262,.732157146063416,.15625,.958333333333333,.75,.359154929577465,1.75,-107,-.067919668,0,0,0,0,.774206010950531,.774206010950531,2,25.5,2.5,23,-.439070555074253,-.679948864331729,-.968372728084612,-.442704753464194,-.0948303262642907,1.54828672962772,.749011997314316,-.89954116744405,1.2572203002478,.188271006987104,-.329361773533354,-.08246024415326,-.42788708254032,-.298620682349039,.160713751881759,-.124699584108277,.61894051039245,1.11764587689966,-.885863931519074,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,1.66076890268839,1.19169960714497,-.876597596169219,.656587692108575,1.92479258255004,1.20203449904632,-.491033069583612,-.514770109286638,1.31109544662478,-.167458163297307,1.1870864803908,-.543036460691998,-.626025898536938,-1.00622186443698,1.16490360068253,.157086657290335,-.327166782690643,.423659724168923,.123329121425097,25.5,23,2.5,.431330995704678,.888133059672843,-.647725979059382,1.0833333333333,12.8333333333333,13.9166666666666,-.841632692405904,1.08736849890518,.447290333599486
1,1,4,507,260,.062015504,3,1,0,0,0,0,0,.333333333333333,0,0,0,.5,1,0,.166666666666,0,0,.5,.5,0,.5,.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.5,2,3,3,4,2, ,1,2.5,psychology, , , , ,"yes, to understand better",3,1,yes they affect it, ,5,some times not so often, , ,1,1, , , ,1, , , , , ,0,0,0,0,.0625,0,.375,.125,.375,0,7.5,2017,0,0,.5,0,.5,.25,0,1,.5,.5,0,0,0,0,0,0,0,0,0,.5,.2,.45,0,.1,-1.01506772571366,-.983853331204704,.03125,.291666666666667,.234375,.105633802816901,2.75,-210,-.016984496,0,0,0,0,-.0146076605839713,-.0146076605839713,1,7.5,.5,7,-.439070555074253,-.679948864331729,-.968372728084612,-.442704753464194,-1.12848088254506,-.191540626345698,-.762882589857173,-.89954116744405,-.788108247916533,.188271006987104,-.329361773533354,-.611175927253573,-.42788708254032,-.298620682349039,.160713751881759,-.124699584108277,-.757886339256061,-.125450047407105,.277499544813204,-1.40333850614205,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,-.876597596169219,-.693753033171324,-.514770109286638,-1.13763979374027,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,-.834670181524778,-.543036460691998,-.626025898536938,-1.00622186443698,-.85056453383169,.157086657290335,-.48660544302778,-.580848192508572,-.543151092716255,7.5,7,.5,-1.30105674958207,-1.20639575178008,-1.21029276565279,.166666666666,3.08333333333333,3.24999999999933,-1.26350459800623,-1.34504870273274,-1.43865549123512
1,1,4,508,383,.062992126,4,1,0,0,0,0,0,0,0,0,1,1,1,0,.3333333333333,0,0,0,.5,.5,1,.25,.5,1,0,0,0,1,0,0,0,0,1,0,1,.5,0,0,0,1,0,.5,0,1,0,2,2,1,2,2, ,5,3.5,Communucations, , , ,1100,Notebook because it is easier to remember.,2,2,No., ,5,4-5 hours., ,No.,2,1,1, , , , , , , , ,0,0,0,1,.25,.25,.25,.5,.875,0,17,1100,0,0,0,0,1.5,.5,0,.5,1.5,1,0,1,0,0,.5,.5,0,.5,.5,.5,.3,.7,.3,.4,-.130037622172953,-.310376829962558,.25,.541666666666667,.46875,.23943661971831,2,-87,-.016007874,0,0,0,1,-.0146076605839713,-.0146076605839713,2,17,4,13,-.439070555074253,-.679948864331729,-.968372728084612,-.442704753464194,-1.12848088254506,-1.06145430433241,-.762882589857173,-.89954116744405,1.2572203002478,1.47086724208675,-.329361773533354,-.08246024415326,-.42788708254032,-.298620682349039,-1.29910282771089,-.124699584108277,.61894051039245,1.11764587689966,.277499544813204,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,2.06350328654493,-.871032641270133,-.58768747749615,-.876597596169219,-.693753033171324,1.92479258255004,-1.13763979374027,1.18154832368557,-.514770109286638,-.7112074356691,-.167458163297307,1.1870864803908,-.543036460691998,.942636697796998,-1.00622186443698,1.16490360068253,-1.06594517447013,-.182662054576138,-.0690367728171511,-.114486885520746,17,13,4,-.386740995125176,-.420947447485236,-.225800889114326,1.8333333333333,8.25,10.0833333333333,-.496464769642239,-.0560754847707635,-.230471447200409
1,1,4,509,356,.028248588,4,1,1,.5,0,1,.66666666666666,1,.5,1,1,.5,1,0,.66666666666,0,0,.5,.5,1,1,.25,.5,1,0,0,0,1,1,0,.5,0,1,1,1,0,0,1,0,0,0,.5,1,0,1,2,4,1,2,4,"My major is microbiology, immunology, & molecular genetics, so I have seen some of the more microbiology-oriented subjects discussed before in my classes. Many of the details asked in these questions, however, are new to me as well.",3,3.69,"Microbiology, Immunology, & Molecular Genetics",800,800,800,2400,"Science classes: notebook, because the professors have powerpoint slides that I write notes on. / Humanities: notebook or laptop, depending on how quickly the professor speaks (if they talk too quickly for me to write, I'll type)",3,3,Yes, ,7,20 hours, ,Reviewing notes is easier on a notebook for me because I personally prefer to be able to flip through physical pages and lay several of them out side by side rather than only having what's on the screen available at a time.,2,1, , ,1, , , , , , ,0,1,0,0,.5,.625,1.125,1.25,1.125,0,37,2400,1,.5,2.5,1,1,1,0,1,2,1,0,1,1,.5,1.5,0,1,0,1.5,1,1.2,1,.8,.7,1.15007136324831,1.3008581221354,.5625,1.16666666666667,1,.52112676056338,3,-114,-.050751412,0,0,0,0,1.56301968248503,1.56301968248503,1,37,9,28,2.29571175938824,.718436535897676,-.968372728084612,2.23811847584676,.93882023001648,1.54828672962772,.749011997314316,1.10147898054374,1.2572203002478,.188271006987104,-.329361773533354,.974971122047367,-.42788708254032,-.298620682349039,.160713751881759,-.124699584108277,1.99576736004096,1.11764587689966,.277499544813204,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,2.06350328654493,1.66076890268839,-.58768747749615,.926216328027854,-.693753033171324,1.92479258255004,1.20203449904632,-.491033069583612,-.514770109286638,1.9851964073894,-.167458163297307,-.834670181524778,-.543036460691998,.942636697796998,1.35244874252282,-.85056453383169,1.3801184890508,.373290742923412,.647038365133498,.537539316249464,37,28,9,1.53813427741566,1.54267331325188,1.18061607736919,5.16666666666,14.4166666666667,19.5833333333267,1.03761488708211,1.48237642053869,1.44919905304163
1,1,4,510,433,.025522042,1,1,0,.5,0,0,.66666666666666,0,.5,0,1,.5,1,0,.3333333333333,0,0,1,.5,1,0,.25,.5,1,.5,0,0,0,0,0,.5,0,0,1,1,.5,0,.5,0,0,0,0,.5,0,0,2,2,1,1,2,From previous classes in high school or documentaries on the Discovery Channel/ Animal Planet.,4,3.4,History, , , , ,"Both. It depends on the class. If the lecturer speaks fast, I usually take notes on my laptop.",3,3,Yes., ,6,At least 3 days worth, ,I think it would be great to write out the notes you took on your laptop. Helps with grasping the concepts better.,2,1, , , ,1, , , , , ,0,0,0,0,.5,.125,.625,.625,.75,0,21,2017,.5,0,1,.5,1,.5,0,1.5,1,1,.5,0,0,.5,1,.5,.5,0,.5,0,.6,.8,.4,.3,-.0507548051555478,-.000201104003008342,.3125,.666666666666667,.625,.295774647887324,1.75,-37,-.053477958,0,0,0,0,.774206010950531,.774206010950531,1,21,5,16,-.439070555074253,.718436535897676,-.968372728084612,-.442704753464194,.93882023001648,-1.06145430433241,.749011997314316,-.89954116744405,1.2572203002478,.188271006987104,-.329361773533354,-.08246024415326,-.42788708254032,-.298620682349039,1.62053033147441,-.124699584108277,1.99576736004096,-1.36854597171387,.277499544813204,.439600013972209,1.39137213581574,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,.926216328027854,-.693753033171324,-.514770109286638,1.20203449904632,1.18154832368557,-.514770109286638,.63699448586015,-.167458163297307,-.834670181524778,-.543036460691998,-.626025898536938,.173113439042921,-.85056453383169,-1.06594517447013,-.0603414005491564,-.0114017286206168,-.0309775973920326,21,16,5,-.00176594061700954,-.0282232953378122,.0554825041823777,2.3333333333333,7.91666666666666,10.25,-.266352821133129,-.139235047219925,-.201003543687371
1,1,4,511,327,.021538462,3,1,0,.5,0,0,.333333333333333,.66666666666666,0,1,1,1,1,1,.3333333333333,0,0,0,1,.5,.5,.25,.5,1,.5,0,0,.5,.5,.5,.5,1,1,1,1,1,1,.5,0,1,0,0,1,1,1,3,4,1,2,4,I took courses on vaccines before. And I also took an anatomy and physiology course so I should know a bit about human respiration.,5,3.7,molecular toxicology, , , , ,"Both. If the professor has powerpoints, then I take my notes in a notebook because I can still look back on the powerpoints. If the person just talks then I take notes on my laptop because it's faster.",3,3,"Yes. In a math course or science course where there may be equations and graphs, I would prefer a notebook. In a humanities course, I would prefer a laptop so I can type everything the professor says.", ,5,24 hours, ,no,2,1, , ,1, , , , , , ,0,0,1,1,1,.25,1,1,1.375,0,37,2017,.5,0,1.5,.5,1.5,1.5,0,1,1,1,.5,.5,1,1.5,1.5,1.5,.5,.5,1,1.5,.8,.9,1,1,1.00843045518216,1.19328931601066,.625,1.125,1.09375,.52112676056338,3.25,-143,-.057461538,0,0,0,0,-.0146076605839713,-.0146076605839713,1,37,10,27,-.439070555074253,.718436535897676,-.968372728084612,-.442704753464194,-.0948303262642907,.678373051641013,-.762882589857173,1.10147898054374,1.2572203002478,1.47086724208675,3.08972711362242,-.08246024415326,-.42788708254032,-.298620682349039,-1.29910282771089,1.57433224936699,.61894051039245,-.125450047407105,.277499544813204,.439600013972209,1.39137213581574,-.457355782653511,-.167458163297307,.732604717116544,.394868130709127,1.19169960714497,.926216328027854,2.00692841738847,1.92479258255004,1.20203449904632,2.85412971695474,1.92479258255004,.63699448586015,-.167458163297307,1.1870864803908,-.543036460691998,-.626025898536938,1.35244874252282,1.16490360068253,1.3801184890508,.493541820806469,.695753359171229,.614868743825325,37,27,10,1.53813427741566,1.41176526253608,1.4618994706659,5.3333333333333,15.25,20.5833333333333,1.11431886992153,1.69027532666159,1.62600647412104
1,1,4,512,421,.011933174,4,1,0,0,0,0,0,.66666666666666,0,0,0,0,1,0,.3333333333333,0,0,.5,0,0,.5,0,0,1,0,0,0,0,0,0,.5,0,0,.5,1,0,0,0,0,0,0,0,1,0,1,2,2,1,1,2,I knew very basic concepts when I learned it in elementary school,3,3.43,Statistics, ,690, ,1910,Notebook. I remember better when I write.,2,2,"Yes. Humanitites courses are very fast paced and based on what the lecturer is saying - too much to write. In contrast, math and science courses may involve formulas that are difficult to uickly type up.", ,5,5 Hours, ,"Laptop note taking is for fast paced lectures while notebook taking is for very detailed, math-like lectures.",2,1, , ,1, , , , , , ,0,0,0,0,.125,0,.375,.5,.375,0,11,1910,0,0,1,0,0,.5,0,.5,.5,0,0,0,0,.5,.5,0,0,0,1,1,.2,.3,.2,.4,-.920195385934069,-.646971509347812,.0625,.416666666666667,.34375,.154929577464789,1.75,-49,-.067066826,0,0,0,0,-.0146076605839713,-.0146076605839713,2,11,1,10,-.439070555074253,-.679948864331729,-.968372728084612,-.442704753464194,-1.12848088254506,.678373051641013,-.762882589857173,-.89954116744405,-.788108247916533,-1.09432522811254,-.329361773533354,-.08246024415326,-.42788708254032,-.298620682349039,.160713751881759,-1.82373141758355,-.757886339256061,-.125450047407105,-.885863931519074,-1.40333850614205,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,.926216328027854,-.693753033171324,-.514770109286638,.0321973526530264,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,-.834670181524778,-.543036460691998,-.626025898536938,1.35244874252282,-.85056453383169,1.3801184890508,-.45356071283401,-.444211707408982,-.447951309578993,11,10,1,-.964203576887427,-.81367159963266,-1.06965106900444,.3333333333333,4.66666666666666,4.99999999999996,-1.18680061516957,-.950040781099233,-1.1292425043481
1,1,4,536,166,.024390244,1,1,0,0,1,0,0,0,.5,0,0,0,1,0,0,0,0,.5,.5,0,.5,.25,0,1,0,1,0,0,0,.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,2,2,"Just grade school facts, but not too much",1,2.8,Political Science,600,600,600,1200,"Notebook, I remeber better.",2,2,All notebook, ,4,Before a test for like 4 hours, ,"I write slower on laptops and forget what I wrote, but when I write on my notebook I tend to remeber general concepts because I do not write everything that is on the slide just what I hear the professor say and I think is important.",2,2, , , ,1, , , , , ,1,0,0,0,.125,.125,.625,.25,.125,0,10,1200,0,.5,0,.5,0,0,0,1,.5,.5,.5,0,.5,0,0,0,0,1,0,0,.2,.4,.2,.2,-.619988843833103,-.886021936540058,.125,.333333333333333,.28125,.140845070422535,1.75,-304,-.054609756,0,0,0,0,-.803421332118473,-.803421332118473,2,10,2,8,-.439070555074253,-.679948864331729,1.02318627873091,-.442704753464194,-1.12848088254506,-1.06145430433241,.749011997314316,-.89954116744405,-.788108247916533,-1.09432522811254,-.329361773533354,-1.13989161035389,-.42788708254032,-.298620682349039,.160713751881759,-.124699584108277,-.757886339256061,-.125450047407105,.277499544813204,-1.40333850614205,-.480968145714084,2.16642212835874,-.167458163297307,-.598293852311844,-.871032641270133,1.19169960714497,-.876597596169219,-.693753033171324,-.514770109286638,-1.13763979374027,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,-.834670181524778,2.08767350443812,-.626025898536938,-1.00622186443698,-.85056453383169,-1.06594517447013,-.231191615857314,-.474746113671242,-.377324314545671,10,8,2,-1.06044734051447,-1.07548770106428,-.788367675707734,2,3.75,5.75,-.419760786805854,-1.17872957783442,-.996636938539415
1,1,4,538,215,.03286385,3,1,0,.5,0,0,.66666666666666,0,1,1,0,0,1,0,.66666666666,1,.5,.5,.5,0,.5,0,.5,1,0,0,0,0,.5,0,0,.5,0,.5,1,0,0,0,0,1,0,0,0,1,1,3,3,3,3,3,"Bread, Vaccines, and human respiration - from classes taken in high school, or tv.",4,3.6,East Asian Studies / Linguistics and Asian Languages and Cultures,650,690,640,1980,note book - because I find it easier to remember things when writing and i have the freedom of adding or drawing pictures more easily.,2,2,no, ,5,5 hours, , ,2,1, , ,1, , , , , , ,0,0,0,1,.375,.25,.75,.625,.625,0,21,1980,.5,0,1,1.5,0,1,1,1,.5,.5,0,0,.5,.5,.5,0,0,.5,0,1.5,.6,.8,.3,.4,.0597070573862326,-.00743237698016742,.3125,.666666666666667,.59375,.295774647887324,3,-255,-.04613615,0,0,0,0,-.0146076605839713,-.0146076605839713,2,21,5,16,-.439070555074253,.718436535897676,-.968372728084612,-.442704753464194,.93882023001648,-1.06145430433241,2.2609065844858,1.10147898054374,-.788108247916533,-1.09432522811254,-.329361773533354,.974971122047367,2.31562421139467,2.41385051565473,.160713751881759,-.124699584108277,-.757886339256061,-.125450047407105,-.885863931519074,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,.394868130709127,-.58768747749615,-.876597596169219,.656587692108575,-.514770109286638,.0321973526530264,-.491033069583612,-.514770109286638,-.7112074356691,-.167458163297307,1.1870864803908,-.543036460691998,-.626025898536938,-1.00622186443698,1.16490360068253,1.3801184890508,.0409267408140392,.0302147590510385,.0344995517562388,21,16,5,-.00176594061700954,-.0282232953378122,.0554825041823777,2.66666666666,9.16666666666666,11.8333333333267,-.112944855463442,.172613311964424,.0789415396853257
1,1,4,584,369,.016348774,1,1,0,0,0,0,0,0,0,0,0,.5,1,0,.166666666666,1,0,.5,1,0,1,.75,.5,1,0,0,0,0,0,0,.5,0,1,1,1,0,0,.5,0,0,0,.5,0,1,0,2,2,1,2,2, ,3,3.4,Philosophy, , , , ,"On a notebook, I feel as though I'm capable of jotting down things better than I am at typying and listening at the same time.",2,2,NO, ,4,about two hours., ,"I've been taking notes on a notebook since grade school. I didn't have a laptop while I was going to high school, and I don't feel nearly as confortable taking noteas on a laptop than i am with a notebook.",2,2, , , ,1, , , , , ,0,0,0,0,.0625,.25,.375,.5,1.125,0,18.5,2017,0,0,0,0,.5,.25,.5,1.5,1,2,0,0,0,.5,1.5,0,.5,0,.5,.5,.1,1.05,.4,.3,-.41465464151173,.0117553034683771,.15625,.666666666666667,.515625,.26056338028169,2,-101,-.062651226,0,0,0,0,-.803421332118473,-.803421332118473,2,18.5,2.5,16,-.439070555074253,-.679948864331729,-.968372728084612,-.442704753464194,-1.12848088254506,-1.06145430433241,-.762882589857173,-.89954116744405,-.788108247916533,.188271006987104,-.329361773533354,-.611175927253573,2.31562421139467,-.298620682349039,.160713751881759,1.57433224936699,-.757886339256061,1.11764587689966,2.60422649747776,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,-.598293852311844,-.871032641270133,-.58768747749615,.926216328027854,-.693753033171324,1.92479258255004,1.20203449904632,-.491033069583612,-.514770109286638,.63699448586015,-.167458163297307,-.834670181524778,-.543036460691998,.942636697796998,-1.00622186443698,1.16490360068253,-1.06594517447013,-.230873367061265,.0518613641781853,-.0612325283175947,18.5,16,2.5,-.242375349684614,-.0282232953378122,-.647725979059382,1.666666666666,8.25,9.916666666666,-.573168752478901,-.0560754847707635,-.25993935071356
1,1,4,585,355,.04815864,1,1,0,.5,1,0,.66666666666666,1,0,1,1,1,1,0,.3333333333333,0,0,.5,.5,1,1,.5,.5,1,0,0,0,1,.5,0,.5,.5,1,1,1,0,0,.5,0,0,0,.5,1,1,0,2,2,1,2,5,"I learned about respiration in class, but not with much detail.",2,3.95,Human Biology and Society,690,730,760,2180,"Laptop, because I type faster than I write",1,1,Yes. I always use a notebook for math and humanities and use a laptop for science., ,6,4-5 hours, , ,2,1, , , , , , ,1, , ,1,0,0,0,.25,.5,1,1.25,1.25,0,34,2180,.5,.5,2.5,.5,1.5,.5,0,1,2,1.5,0,1,.5,1,1.5,0,.5,0,1.5,.5,1.1,1,.8,.5,.470375462028978,1.30808939511256,.375,1.16666666666667,.9375,.47887323943662,2.75,-115,-.03084136,0,0,0,0,.774206010950531,.774206010950531,1,34,6,28,-.439070555074253,.718436535897676,1.02318627873091,-.442704753464194,.93882023001648,1.54828672962772,-.762882589857173,1.10147898054374,1.2572203002478,1.47086724208675,-.329361773533354,-.08246024415326,-.42788708254032,-.298620682349039,.160713751881759,-.124699584108277,1.99576736004096,1.11764587689966,1.44086302114548,.439600013972209,-.480968145714084,-.457355782653511,-.167458163297307,2.06350328654493,.394868130709127,-.58768747749615,.926216328027854,.656587692108575,1.92479258255004,1.20203449904632,-.491033069583612,-.514770109286638,.63699448586015,-.167458163297307,-.834670181524778,-.543036460691998,.942636697796998,1.35244874252282,1.16490360068253,-1.06594517447013,.00893575388042443,.671534596323263,.406495059346128,34,28,6,1.24940298653453,1.54267331325188,.336765897479082,3.3333333333333,14.6666666666667,18,.193871075885091,1.54474609237556,1.16925396966894
