subno,loss,gain,response,condition,resp
232,20,6,reject,20.20,0
232,20,8,reject,20.20,0
232,20,10,reject,20.20,0
232,20,12,reject,20.20,0
232,20,14,reject,20.20,0
232,20,16,reject,20.20,0
232,20,18,reject,20.20,0
232,20,20,accept,20.20,1
230,12,6,reject,20.40,0
230,12,8,accept,20.40,1
230,12,10,accept,20.40,1
230,12,12,accept,20.40,1
230,12,14,accept,20.40,1
230,12,16,accept,20.40,1
230,12,18,accept,20.40,1
230,12,20,accept,20.40,1
230,16,6,reject,20.40,0
230,16,8,accept,20.40,1
230,16,10,accept,20.40,1
230,16,12,accept,20.40,1
230,16,14,accept,20.40,1
230,16,16,accept,20.40,1
230,16,18,accept,20.40,1
230,16,20,accept,20.40,1
230,20,6,reject,20.40,0
230,20,8,reject,20.40,0
230,20,10,reject,20.40,0
230,20,12,reject,20.40,0
230,20,14,accept,20.40,1
230,20,16,accept,20.40,1
230,20,18,accept,20.40,1
230,20,20,accept,20.40,1
230,24,6,reject,20.40,0
230,24,8,reject,20.40,0
230,24,10,reject,20.40,0
230,24,12,reject,20.40,0
230,24,14,reject,20.40,0
230,24,16,accept,20.40,1
230,24,18,accept,20.40,1
230,24,20,accept,20.40,1
230,28,6,reject,20.40,0
230,28,8,reject,20.40,0
230,28,10,reject,20.40,0
230,28,12,reject,20.40,0
230,28,14,reject,20.40,0
230,28,16,reject,20.40,0
230,28,18,reject,20.40,0
230,28,20,reject,20.40,0
230,32,6,reject,20.40,0
230,32,8,reject,20.40,0
230,32,10,reject,20.40,0
230,32,12,reject,20.40,0
230,32,14,reject,20.40,0
230,32,16,reject,20.40,0
230,32,18,reject,20.40,0
230,32,20,reject,20.40,0
230,36,6,reject,20.40,0
230,36,8,reject,20.40,0
230,36,10,reject,20.40,0
230,36,12,reject,20.40,0
230,36,14,reject,20.40,0
230,36,16,reject,20.40,0
230,36,18,reject,20.40,0
230,36,20,reject,20.40,0
230,40,6,reject,20.40,0
230,40,8,reject,20.40,0
230,40,10,reject,20.40,0
230,40,12,reject,20.40,0
230,40,14,reject,20.40,0
230,40,16,reject,20.40,0
230,40,18,reject,20.40,0
230,40,20,reject,20.40,0
231,12,12,reject,40.40,0
231,12,16,reject,40.40,0
231,12,20,accept,40.40,1
231,12,24,accept,40.40,1
231,12,28,accept,40.40,1
231,12,32,accept,40.40,1
231,12,36,accept,40.40,1
231,12,40,accept,40.40,1
231,16,12,reject,40.40,0
231,16,16,reject,40.40,0
231,16,20,reject,40.40,0
231,16,24,reject,40.40,0
231,16,28,reject,40.40,0
231,16,32,reject,40.40,0
231,16,36,accept,40.40,1
231,16,40,accept,40.40,1
231,20,12,reject,40.40,0
231,20,16,reject,40.40,0
231,20,20,reject,40.40,0
231,20,24,reject,40.40,0
231,20,28,reject,40.40,0
231,20,32,reject,40.40,0
231,20,36,reject,40.40,0
231,20,40,accept,40.40,1
231,24,12,reject,40.40,0
231,24,16,reject,40.40,0
231,24,20,reject,40.40,0
231,24,24,reject,40.40,0
231,24,28,reject,40.40,0
231,24,32,reject,40.40,0
231,24,36,reject,40.40,0
231,24,40,accept,40.40,1
231,28,12,reject,40.40,0
231,28,16,reject,40.40,0
231,28,20,reject,40.40,0
231,28,24,reject,40.40,0
231,28,28,reject,40.40,0
231,28,32,reject,40.40,0
231,28,36,reject,40.40,0
231,28,40,reject,40.40,0
231,32,12,reject,40.40,0
231,32,16,reject,40.40,0
231,32,20,reject,40.40,0
231,32,24,reject,40.40,0
231,32,28,reject,40.40,0
231,32,32,reject,40.40,0
231,32,36,reject,40.40,0
231,32,40,reject,40.40,0
231,36,12,reject,40.40,0
231,36,16,reject,40.40,0
231,36,20,reject,40.40,0
231,36,24,reject,40.40,0
231,36,28,reject,40.40,0
231,36,32,reject,40.40,0
231,36,36,reject,40.40,0
231,36,40,reject,40.40,0
231,40,12,reject,40.40,0
231,40,16,reject,40.40,0
231,40,20,reject,40.40,0
231,40,24,reject,40.40,0
231,40,28,reject,40.40,0
231,40,32,reject,40.40,0
231,40,36,reject,40.40,0
231,40,40,reject,40.40,0
234,12,6,reject,20.40,0
234,12,8,reject,20.40,0
234,12,10,reject,20.40,0
234,12,12,reject,20.40,0
234,12,14,reject,20.40,0
234,12,16,accept,20.40,1
234,12,18,accept,20.40,1
234,12,20,reject,20.40,0
234,16,6,reject,20.40,0
234,16,8,reject,20.40,0
234,16,10,reject,20.40,0
234,16,12,reject,20.40,0
234,16,14,reject,20.40,0
234,16,16,reject,20.40,0
234,16,18,accept,20.40,1
234,16,20,accept,20.40,1
234,20,6,reject,20.40,0
234,20,8,reject,20.40,0
234,20,10,reject,20.40,0
234,20,12,reject,20.40,0
234,20,14,reject,20.40,0
234,20,16,reject,20.40,0
234,20,18,reject,20.40,0
234,20,20,reject,20.40,0
234,24,6,reject,20.40,0
234,24,8,reject,20.40,0
234,24,10,reject,20.40,0
234,24,12,reject,20.40,0
234,24,14,reject,20.40,0
234,24,16,reject,20.40,0
234,24,18,reject,20.40,0
234,24,20,reject,20.40,0
234,28,6,reject,20.40,0
234,28,8,reject,20.40,0
234,28,10,reject,20.40,0
234,28,12,reject,20.40,0
234,28,14,reject,20.40,0
234,28,16,reject,20.40,0
234,28,18,reject,20.40,0
234,28,20,reject,20.40,0
234,32,6,reject,20.40,0
234,32,8,reject,20.40,0
234,32,10,reject,20.40,0
234,32,12,reject,20.40,0
234,32,14,reject,20.40,0
234,32,16,reject,20.40,0
234,32,18,reject,20.40,0
234,32,20,reject,20.40,0
234,36,6,reject,20.40,0
234,36,8,reject,20.40,0
234,36,10,reject,20.40,0
234,36,12,reject,20.40,0
234,36,14,reject,20.40,0
234,36,16,reject,20.40,0
234,36,18,reject,20.40,0
234,36,20,reject,20.40,0
234,40,6,reject,20.40,0
234,40,8,reject,20.40,0
234,40,10,reject,20.40,0
234,40,12,reject,20.40,0
234,40,14,reject,20.40,0
234,40,16,reject,20.40,0
234,40,18,reject,20.40,0
234,40,20,reject,20.40,0
235,12,12,reject,40.40,0
235,12,16,accept,40.40,1
235,12,20,accept,40.40,1
235,12,24,accept,40.40,1
235,12,28,accept,40.40,1
235,12,32,accept,40.40,1
235,12,36,accept,40.40,1
235,12,40,accept,40.40,1
235,16,12,reject,40.40,0
235,16,16,reject,40.40,0
235,16,20,accept,40.40,1
235,16,24,accept,40.40,1
235,16,28,accept,40.40,1
235,16,32,accept,40.40,1
235,16,36,accept,40.40,1
235,16,40,accept,40.40,1
235,20,12,reject,40.40,0
235,20,16,reject,40.40,0
235,20,20,reject,40.40,0
235,20,24,reject,40.40,0
235,20,28,accept,40.40,1
235,20,32,accept,40.40,1
235,20,36,accept,40.40,1
235,20,40,accept,40.40,1
235,24,12,reject,40.40,0
235,24,16,reject,40.40,0
235,24,20,reject,40.40,0
235,24,24,reject,40.40,0
235,24,28,accept,40.40,1
235,24,32,accept,40.40,1
235,24,36,accept,40.40,1
235,24,40,accept,40.40,1
235,28,12,reject,40.40,0
235,28,16,reject,40.40,0
235,28,20,reject,40.40,0
235,28,24,reject,40.40,0
235,28,28,accept,40.40,1
235,28,32,accept,40.40,1
235,28,36,accept,40.40,1
235,28,40,accept,40.40,1
235,32,12,reject,40.40,0
235,32,16,reject,40.40,0
235,32,20,reject,40.40,0
235,32,24,reject,40.40,0
235,32,28,reject,40.40,0
235,32,32,reject,40.40,0
235,32,36,accept,40.40,1
235,32,40,accept,40.40,1
235,36,12,reject,40.40,0
235,36,16,reject,40.40,0
235,36,20,reject,40.40,0
235,36,24,reject,40.40,0
235,36,28,reject,40.40,0
235,36,32,reject,40.40,0
235,36,36,accept,40.40,1
235,36,40,accept,40.40,1
235,40,12,reject,40.40,0
235,40,16,reject,40.40,0
235,40,20,reject,40.40,0
235,40,24,reject,40.40,0
235,40,28,reject,40.40,0
235,40,32,reject,40.40,0
235,40,36,reject,40.40,0
235,40,40,reject,40.40,0
236,6,6,accept,20.20,1
236,6,8,reject,20.20,0
236,6,10,accept,20.20,1
236,6,12,accept,20.20,1
236,6,14,accept,20.20,1
236,6,16,accept,20.20,1
236,6,18,accept,20.20,1
236,6,20,accept,20.20,1
236,8,6,reject,20.20,0
236,8,8,reject,20.20,0
236,8,10,accept,20.20,1
236,8,12,accept,20.20,1
236,8,14,accept,20.20,1
236,8,16,accept,20.20,1
236,8,18,accept,20.20,1
236,8,20,accept,20.20,1
236,10,6,reject,20.20,0
236,10,8,reject,20.20,0
236,10,10,reject,20.20,0
236,10,12,reject,20.20,0
236,10,14,reject,20.20,0
236,10,16,accept,20.20,1
236,10,18,accept,20.20,1
236,10,20,accept,20.20,1
236,12,6,reject,20.20,0
236,12,8,reject,20.20,0
236,12,10,reject,20.20,0
236,12,12,reject,20.20,0
236,12,14,reject,20.20,0
236,12,16,reject,20.20,0
236,12,18,accept,20.20,1
236,12,20,accept,20.20,1
236,14,6,reject,20.20,0
236,14,8,reject,20.20,0
236,14,10,reject,20.20,0
236,14,12,reject,20.20,0
236,14,14,reject,20.20,0
236,14,16,reject,20.20,0
236,14,18,reject,20.20,0
236,14,20,accept,20.20,1
236,16,6,reject,20.20,0
236,16,8,reject,20.20,0
236,16,10,reject,20.20,0
236,16,12,reject,20.20,0
236,16,14,reject,20.20,0
236,16,16,reject,20.20,0
236,16,18,reject,20.20,0
236,16,20,accept,20.20,1
236,18,6,reject,20.20,0
236,18,8,reject,20.20,0
236,18,10,reject,20.20,0
236,18,12,reject,20.20,0
236,18,14,reject,20.20,0
236,18,16,reject,20.20,0
236,18,18,reject,20.20,0
236,18,20,reject,20.20,0
236,20,6,reject,20.20,0
236,20,8,reject,20.20,0
236,20,10,reject,20.20,0
236,20,12,reject,20.20,0
236,20,14,reject,20.20,0
236,20,16,reject,20.20,0
236,20,18,reject,20.20,0
236,20,20,reject,20.20,0
237,6,12,accept,40.20,1
237,6,16,accept,40.20,1
237,6,20,accept,40.20,1
237,6,24,accept,40.20,1
237,6,28,accept,40.20,1
237,6,32,accept,40.20,1
237,6,36,accept,40.20,1
237,6,40,accept,40.20,1
237,8,12,reject,40.20,0
237,8,16,accept,40.20,1
237,8,20,accept,40.20,1
237,8,24,accept,40.20,1
237,8,28,accept,40.20,1
237,8,32,accept,40.20,1
237,8,36,accept,40.20,1
237,8,40,accept,40.20,1
237,10,12,reject,40.20,0
237,10,16,reject,40.20,0
237,10,20,accept,40.20,1
237,10,24,accept,40.20,1
237,10,28,accept,40.20,1
237,10,32,accept,40.20,1
237,10,36,accept,40.20,1
237,10,40,accept,40.20,1
237,12,12,reject,40.20,0
237,12,16,reject,40.20,0
237,12,20,accept,40.20,1
237,12,24,accept,40.20,1
237,12,28,accept,40.20,1
237,12,32,accept,40.20,1
237,12,36,accept,40.20,1
237,12,40,accept,40.20,1
237,14,12,reject,40.20,0
237,14,16,reject,40.20,0
237,14,20,reject,40.20,0
237,14,24,accept,40.20,1
237,14,28,accept,40.20,1
237,14,32,accept,40.20,1
237,14,36,accept,40.20,1
237,14,40,accept,40.20,1
237,16,12,reject,40.20,0
237,16,16,reject,40.20,0
237,16,20,reject,40.20,0
237,16,24,reject,40.20,0
237,16,28,accept,40.20,1
237,16,32,accept,40.20,1
237,16,36,accept,40.20,1
237,16,40,accept,40.20,1
237,18,12,reject,40.20,0
237,18,16,reject,40.20,0
237,18,20,reject,40.20,0
237,18,24,reject,40.20,0
237,18,28,accept,40.20,1
237,18,32,accept,40.20,1
237,18,36,accept,40.20,1
237,18,40,accept,40.20,1
237,20,12,reject,40.20,0
237,20,16,reject,40.20,0
237,20,20,reject,40.20,0
237,20,24,reject,40.20,0
237,20,28,reject,40.20,0
237,20,32,reject,40.20,0
237,20,36,accept,40.20,1
237,20,40,accept,40.20,1
238,12,6,accept,20.40,1
238,12,8,accept,20.40,1
238,12,10,accept,20.40,1
238,12,12,accept,20.40,1
238,12,14,accept,20.40,1
238,12,16,accept,20.40,1
238,12,18,accept,20.40,1
238,12,20,accept,20.40,1
238,16,6,accept,20.40,1
238,16,8,accept,20.40,1
238,16,10,accept,20.40,1
238,16,12,accept,20.40,1
238,16,14,accept,20.40,1
238,16,16,reject,20.40,0
238,16,18,accept,20.40,1
238,16,20,accept,20.40,1
238,20,6,accept,20.40,1
238,20,8,accept,20.40,1
238,20,10,accept,20.40,1
238,20,12,accept,20.40,1
238,20,14,accept,20.40,1
238,20,16,accept,20.40,1
238,20,18,accept,20.40,1
238,20,20,accept,20.40,1
238,24,6,accept,20.40,1
238,24,8,accept,20.40,1
238,24,10,accept,20.40,1
238,24,12,accept,20.40,1
238,24,14,accept,20.40,1
238,24,16,accept,20.40,1
238,24,18,accept,20.40,1
238,24,20,accept,20.40,1
238,28,6,accept,20.40,1
238,28,8,accept,20.40,1
238,28,10,accept,20.40,1
238,28,12,accept,20.40,1
238,28,14,accept,20.40,1
238,28,16,accept,20.40,1
238,28,18,accept,20.40,1
238,28,20,accept,20.40,1
238,32,6,accept,20.40,1
238,32,8,accept,20.40,1
238,32,10,accept,20.40,1
238,32,12,accept,20.40,1
238,32,14,accept,20.40,1
238,32,16,accept,20.40,1
238,32,18,accept,20.40,1
238,32,20,accept,20.40,1
238,36,6,accept,20.40,1
238,36,8,accept,20.40,1
238,36,10,accept,20.40,1
238,36,12,accept,20.40,1
238,36,14,accept,20.40,1
238,36,16,accept,20.40,1
238,36,18,accept,20.40,1
238,36,20,accept,20.40,1
238,40,6,accept,20.40,1
238,40,8,accept,20.40,1
238,40,10,accept,20.40,1
238,40,12,accept,20.40,1
238,40,14,accept,20.40,1
238,40,16,accept,20.40,1
238,40,18,accept,20.40,1
238,40,20,accept,20.40,1
227,12,12,accept,40.40,1
227,12,16,accept,40.40,1
227,12,20,accept,40.40,1
227,12,24,accept,40.40,1
227,12,28,accept,40.40,1
227,12,32,accept,40.40,1
227,12,36,accept,40.40,1
227,12,40,accept,40.40,1
227,16,12,reject,40.40,0
227,16,16,accept,40.40,1
227,16,20,accept,40.40,1
227,16,24,accept,40.40,1
227,16,28,accept,40.40,1
227,16,32,accept,40.40,1
227,16,36,accept,40.40,1
227,16,40,accept,40.40,1
227,20,12,reject,40.40,0
227,20,16,reject,40.40,0
227,20,20,accept,40.40,1
227,20,24,accept,40.40,1
227,20,28,accept,40.40,1
227,20,32,accept,40.40,1
227,20,36,accept,40.40,1
227,20,40,accept,40.40,1
227,24,12,reject,40.40,0
227,24,16,reject,40.40,0
227,24,20,reject,40.40,0
227,24,24,accept,40.40,1
227,24,28,accept,40.40,1
227,24,32,accept,40.40,1
227,24,36,accept,40.40,1
227,24,40,accept,40.40,1
227,28,12,reject,40.40,0
227,28,16,reject,40.40,0
227,28,20,reject,40.40,0
227,28,24,reject,40.40,0
227,28,28,accept,40.40,1
227,28,32,accept,40.40,1
227,28,36,accept,40.40,1
227,28,40,accept,40.40,1
227,32,12,reject,40.40,0
227,32,16,reject,40.40,0
227,32,20,reject,40.40,0
227,32,24,reject,40.40,0
227,32,28,reject,40.40,0
227,32,32,accept,40.40,1
227,32,36,accept,40.40,1
227,32,40,accept,40.40,1
227,36,12,reject,40.40,0
227,36,16,reject,40.40,0
227,36,20,reject,40.40,0
227,36,24,reject,40.40,0
227,36,28,reject,40.40,0
227,36,32,reject,40.40,0
227,36,36,accept,40.40,1
227,36,40,accept,40.40,1
227,40,12,reject,40.40,0
227,40,16,reject,40.40,0
227,40,20,reject,40.40,0
227,40,24,reject,40.40,0
227,40,28,reject,40.40,0
227,40,32,reject,40.40,0
227,40,36,reject,40.40,0
227,40,40,accept,40.40,1
240,6,6,accept,20.20,1
240,6,8,reject,20.20,0
240,6,10,accept,20.20,1
240,6,12,accept,20.20,1
240,6,14,accept,20.20,1
240,6,16,accept,20.20,1
240,6,18,accept,20.20,1
240,6,20,accept,20.20,1
240,8,6,reject,20.20,0
240,8,8,reject,20.20,0
240,8,10,accept,20.20,1
240,8,12,reject,20.20,0
240,8,14,accept,20.20,1
240,8,16,accept,20.20,1
240,8,18,accept,20.20,1
240,8,20,accept,20.20,1
240,10,6,reject,20.20,0
240,10,8,reject,20.20,0
240,10,10,reject,20.20,0
240,10,12,reject,20.20,0
240,10,14,accept,20.20,1
240,10,16,reject,20.20,0
240,10,18,accept,20.20,1
240,10,20,accept,20.20,1
240,12,6,reject,20.20,0
240,12,8,reject,20.20,0
240,12,10,reject,20.20,0
240,12,12,reject,20.20,0
240,12,14,reject,20.20,0
240,12,16,reject,20.20,0
240,12,18,accept,20.20,1
240,12,20,accept,20.20,1
240,14,6,reject,20.20,0
240,14,8,reject,20.20,0
240,14,10,reject,20.20,0
240,14,12,reject,20.20,0
240,14,14,reject,20.20,0
240,14,16,reject,20.20,0
240,14,18,reject,20.20,0
240,14,20,accept,20.20,1
240,16,6,reject,20.20,0
240,16,8,reject,20.20,0
240,16,10,reject,20.20,0
240,16,12,reject,20.20,0
240,16,14,reject,20.20,0
240,16,16,reject,20.20,0
240,16,18,reject,20.20,0
240,16,20,reject,20.20,0
240,18,6,accept,20.20,1
240,18,8,reject,20.20,0
240,18,10,reject,20.20,0
240,18,12,reject,20.20,0
240,18,14,reject,20.20,0
240,18,16,reject,20.20,0
240,18,18,reject,20.20,0
240,18,20,reject,20.20,0
240,20,6,reject,20.20,0
240,20,8,reject,20.20,0
240,20,10,reject,20.20,0
240,20,12,reject,20.20,0
240,20,14,reject,20.20,0
240,20,16,reject,20.20,0
240,20,18,reject,20.20,0
240,20,20,reject,20.20,0
243,12,12,reject,40.40,0
243,12,16,reject,40.40,0
243,12,20,reject,40.40,0
243,12,24,accept,40.40,1
243,12,28,accept,40.40,1
243,12,32,accept,40.40,1
243,12,36,accept,40.40,1
243,12,40,accept,40.40,1
243,16,12,reject,40.40,0
243,16,16,accept,40.40,1
243,16,20,reject,40.40,0
243,16,24,reject,40.40,0
243,16,28,reject,40.40,0
243,16,32,accept,40.40,1
243,16,36,accept,40.40,1
243,16,40,accept,40.40,1
243,20,12,reject,40.40,0
243,20,16,reject,40.40,0
243,20,20,reject,40.40,0
243,20,24,reject,40.40,0
243,20,28,reject,40.40,0
243,20,32,reject,40.40,0
243,20,36,reject,40.40,0
243,20,40,accept,40.40,1
243,24,12,reject,40.40,0
243,24,16,reject,40.40,0
243,24,20,reject,40.40,0
243,24,24,reject,40.40,0
243,24,28,reject,40.40,0
243,24,32,reject,40.40,0
243,24,36,reject,40.40,0
243,24,40,reject,40.40,0
243,28,12,reject,40.40,0
243,28,16,reject,40.40,0
243,28,20,reject,40.40,0
243,28,24,reject,40.40,0
243,28,28,reject,40.40,0
243,28,32,reject,40.40,0
243,28,36,reject,40.40,0
243,28,40,reject,40.40,0
243,32,12,reject,40.40,0
243,32,16,reject,40.40,0
243,32,20,reject,40.40,0
243,32,24,reject,40.40,0
243,32,28,reject,40.40,0
243,32,32,reject,40.40,0
243,32,36,reject,40.40,0
243,32,40,reject,40.40,0
243,36,12,reject,40.40,0
243,36,16,reject,40.40,0
243,36,20,reject,40.40,0
243,36,24,reject,40.40,0
243,36,28,reject,40.40,0
243,36,32,reject,40.40,0
243,36,36,reject,40.40,0
243,36,40,reject,40.40,0
243,40,12,reject,40.40,0
243,40,16,reject,40.40,0
243,40,20,reject,40.40,0
243,40,24,reject,40.40,0
243,40,28,reject,40.40,0
243,40,32,reject,40.40,0
243,40,36,reject,40.40,0
243,40,40,reject,40.40,0
244,6,6,reject,20.20,0
244,6,8,reject,20.20,0
244,6,10,accept,20.20,1
244,6,12,accept,20.20,1
244,6,14,accept,20.20,1
244,6,16,accept,20.20,1
244,6,18,accept,20.20,1
244,6,20,accept,20.20,1
244,8,6,reject,20.20,0
244,8,8,reject,20.20,0
244,8,10,accept,20.20,1
244,8,12,accept,20.20,1
244,8,14,accept,20.20,1
244,8,16,accept,20.20,1
244,8,18,accept,20.20,1
244,8,20,accept,20.20,1
244,10,6,reject,20.20,0
244,10,8,reject,20.20,0
244,10,10,reject,20.20,0
244,10,12,reject,20.20,0
244,10,14,reject,20.20,0
244,10,16,accept,20.20,1
244,10,18,accept,20.20,1
244,10,20,accept,20.20,1
244,12,6,reject,20.20,0
244,12,8,reject,20.20,0
244,12,10,reject,20.20,0
244,12,12,reject,20.20,0
244,12,14,reject,20.20,0
244,12,16,reject,20.20,0
244,12,18,accept,20.20,1
244,12,20,accept,20.20,1
244,14,6,reject,20.20,0
244,14,8,reject,20.20,0
244,14,10,reject,20.20,0
244,14,12,reject,20.20,0
244,14,14,reject,20.20,0
244,14,16,reject,20.20,0
244,14,18,reject,20.20,0
244,14,20,reject,20.20,0
244,16,6,reject,20.20,0
244,16,8,reject,20.20,0
244,16,10,reject,20.20,0
244,16,12,reject,20.20,0
244,16,14,reject,20.20,0
244,16,16,reject,20.20,0
244,16,18,reject,20.20,0
244,16,20,reject,20.20,0
244,18,6,reject,20.20,0
244,18,8,reject,20.20,0
244,18,10,reject,20.20,0
244,18,12,reject,20.20,0
244,18,14,reject,20.20,0
244,18,16,reject,20.20,0
244,18,18,reject,20.20,0
244,18,20,reject,20.20,0
244,20,6,reject,20.20,0
244,20,8,reject,20.20,0
244,20,10,reject,20.20,0
244,20,12,reject,20.20,0
244,20,14,reject,20.20,0
244,20,16,reject,20.20,0
244,20,18,reject,20.20,0
244,20,20,reject,20.20,0
245,6,12,reject,40.20,0
245,6,16,reject,40.20,0
245,6,20,reject,40.20,0
245,6,24,accept,40.20,1
245,6,28,reject,40.20,0
245,6,32,accept,40.20,1
245,6,36,accept,40.20,1
245,6,40,accept,40.20,1
245,8,12,reject,40.20,0
245,8,16,reject,40.20,0
245,8,20,reject,40.20,0
245,8,24,reject,40.20,0
245,8,28,reject,40.20,0
245,8,32,reject,40.20,0
245,8,36,accept,40.20,1
245,8,40,accept,40.20,1
245,10,12,reject,40.20,0
245,10,16,reject,40.20,0
245,10,20,reject,40.20,0
245,10,24,reject,40.20,0
245,10,28,reject,40.20,0
245,10,32,reject,40.20,0
245,10,36,reject,40.20,0
245,10,40,reject,40.20,0
245,12,12,reject,40.20,0
245,12,16,reject,40.20,0
245,12,20,reject,40.20,0
245,12,24,reject,40.20,0
245,12,28,reject,40.20,0
245,12,32,reject,40.20,0
245,12,36,reject,40.20,0
245,12,40,accept,40.20,1
245,14,12,reject,40.20,0
245,14,16,reject,40.20,0
245,14,20,reject,40.20,0
245,14,24,reject,40.20,0
245,14,28,reject,40.20,0
245,14,32,reject,40.20,0
245,14,36,reject,40.20,0
245,14,40,accept,40.20,1
245,16,12,reject,40.20,0
245,16,16,reject,40.20,0
245,16,20,reject,40.20,0
245,16,24,reject,40.20,0
245,16,28,reject,40.20,0
245,16,32,reject,40.20,0
245,16,36,reject,40.20,0
245,16,40,reject,40.20,0
245,18,12,reject,40.20,0
245,18,16,reject,40.20,0
245,18,20,reject,40.20,0
245,18,24,reject,40.20,0
245,18,28,reject,40.20,0
245,18,32,reject,40.20,0
245,18,36,reject,40.20,0
245,18,40,reject,40.20,0
245,20,12,reject,40.20,0
245,20,16,reject,40.20,0
245,20,20,reject,40.20,0
245,20,24,reject,40.20,0
245,20,28,reject,40.20,0
245,20,32,reject,40.20,0
245,20,36,reject,40.20,0
245,20,40,reject,40.20,0
246,12,6,reject,20.40,0
246,12,8,reject,20.40,0
246,12,10,reject,20.40,0
246,12,12,reject,20.40,0
246,12,14,reject,20.40,0
246,12,16,reject,20.40,0
246,12,18,reject,20.40,0
246,12,20,reject,20.40,0
246,16,6,reject,20.40,0
246,16,8,reject,20.40,0
246,16,10,reject,20.40,0
246,16,12,reject,20.40,0
246,16,14,reject,20.40,0
246,16,16,reject,20.40,0
246,16,18,reject,20.40,0
246,16,20,reject,20.40,0
246,20,6,reject,20.40,0
246,20,8,reject,20.40,0
246,20,10,reject,20.40,0
246,20,12,reject,20.40,0
246,20,14,reject,20.40,0
246,20,16,reject,20.40,0
246,20,18,reject,20.40,0
246,20,20,reject,20.40,0
246,24,6,reject,20.40,0
246,24,8,reject,20.40,0
246,24,10,reject,20.40,0
246,24,12,reject,20.40,0
246,24,14,reject,20.40,0
246,24,16,reject,20.40,0
246,24,18,reject,20.40,0
246,24,20,reject,20.40,0
246,28,6,reject,20.40,0
246,28,8,reject,20.40,0
246,28,10,reject,20.40,0
246,28,12,reject,20.40,0
246,28,14,reject,20.40,0
246,28,16,reject,20.40,0
246,28,18,reject,20.40,0
246,28,20,reject,20.40,0
246,32,6,reject,20.40,0
246,32,8,reject,20.40,0
246,32,10,reject,20.40,0
246,32,12,reject,20.40,0
246,32,14,reject,20.40,0
246,32,16,reject,20.40,0
246,32,18,reject,20.40,0
246,32,20,reject,20.40,0
246,36,6,reject,20.40,0
246,36,8,reject,20.40,0
246,36,10,reject,20.40,0
246,36,12,reject,20.40,0
246,36,14,reject,20.40,0
246,36,16,reject,20.40,0
246,36,18,reject,20.40,0
246,36,20,reject,20.40,0
246,40,6,reject,20.40,0
246,40,8,reject,20.40,0
246,40,10,reject,20.40,0
246,40,12,reject,20.40,0
246,40,14,reject,20.40,0
246,40,16,reject,20.40,0
246,40,18,reject,20.40,0
246,40,20,reject,20.40,0
247,12,12,reject,40.40,0
247,12,16,accept,40.40,1
247,12,20,accept,40.40,1
247,12,24,accept,40.40,1
247,12,28,accept,40.40,1
247,12,32,accept,40.40,1
247,12,36,accept,40.40,1
247,12,40,accept,40.40,1
247,16,12,reject,40.40,0
247,16,16,reject,40.40,0
247,16,20,accept,40.40,1
247,16,24,accept,40.40,1
247,16,28,accept,40.40,1
247,16,32,accept,40.40,1
247,16,36,accept,40.40,1
247,16,40,accept,40.40,1
247,20,12,reject,40.40,0
247,20,16,reject,40.40,0
247,20,20,reject,40.40,0
247,20,24,reject,40.40,0
247,20,28,reject,40.40,0
247,20,32,accept,40.40,1
247,20,36,reject,40.40,0
247,20,40,accept,40.40,1
247,24,12,reject,40.40,0
247,24,16,reject,40.40,0
247,24,20,reject,40.40,0
247,24,24,reject,40.40,0
247,24,28,reject,40.40,0
247,24,32,reject,40.40,0
247,24,36,accept,40.40,1
247,24,40,accept,40.40,1
247,28,12,reject,40.40,0
247,28,16,reject,40.40,0
247,28,20,reject,40.40,0
247,28,24,reject,40.40,0
247,28,28,reject,40.40,0
247,28,32,reject,40.40,0
247,28,36,reject,40.40,0
247,28,40,accept,40.40,1
247,32,12,reject,40.40,0
247,32,16,reject,40.40,0
247,32,20,reject,40.40,0
247,32,24,reject,40.40,0
247,32,28,reject,40.40,0
247,32,32,reject,40.40,0
247,32,36,reject,40.40,0
247,32,40,reject,40.40,0
247,36,12,reject,40.40,0
247,36,16,reject,40.40,0
247,36,20,reject,40.40,0
247,36,24,reject,40.40,0
247,36,28,reject,40.40,0
247,36,32,reject,40.40,0
247,36,36,reject,40.40,0
247,36,40,reject,40.40,0
247,40,12,reject,40.40,0
247,40,16,reject,40.40,0
247,40,20,reject,40.40,0
247,40,24,reject,40.40,0
247,40,28,reject,40.40,0
247,40,32,reject,40.40,0
247,40,36,reject,40.40,0
247,40,40,reject,40.40,0
242,12,6,accept,20.40,1
242,12,8,accept,20.40,1
242,12,10,accept,20.40,1
242,12,12,accept,20.40,1
242,12,14,accept,20.40,1
242,12,16,accept,20.40,1
242,12,18,accept,20.40,1
242,12,20,reject,20.40,0
242,16,6,reject,20.40,0
242,16,8,reject,20.40,0
242,16,10,reject,20.40,0
242,16,12,reject,20.40,0
242,16,14,accept,20.40,1
242,16,16,accept,20.40,1
242,16,18,accept,20.40,1
242,16,20,accept,20.40,1
242,20,6,reject,20.40,0
242,20,8,reject,20.40,0
242,20,10,reject,20.40,0
242,20,12,accept,20.40,1
242,20,14,reject,20.40,0
242,20,16,accept,20.40,1
242,20,18,accept,20.40,1
242,20,20,accept,20.40,1
242,24,6,reject,20.40,0
242,24,8,reject,20.40,0
242,24,10,reject,20.40,0
242,24,12,reject,20.40,0
